ABORT_TXN_WW,CEID,AUTO_ABORT
201932,PLIin,7
201932,PLImd,10
201932,PLIop,68
201932,PLIpg,104
201932,PLIps,19
201932,PLIsw,5
201932,PLItl,6
201932,PLIvg,1
201932,PLIyz,4
201932,PLMbd,14
201932,PLMbm,7
201932,PLMcc,3
201932,PLMce,1
201932,PLMcl,3
201932,PLMcr,3
201932,PLMct,4
201932,PLMcv,57
201932,PLMcz,16
201932,PLMec,1
201932,PLMgl,6
201932,PLMmd,15
201932,PLMmh,2
201932,PLMnv,7
201932,PLMnx,47
201932,PLMny,26
201932,PLMpd,3
201932,PLMps,10
201932,PLMsd,8
201932,PLMtl,2
201932,PLMwd,4
201932,PLRcv,5
201932,PMMba,38
201932,PMMca,5
201932,PMMha,5
201932,PMMsa,21
201932,PREet,6
201932,PREnc,7
201932,PRTcb,24
201932,PRTcu,13
201932,PRTnb,9
201932,PRTnc,4
201932,PRTnd,11
201932,QEKdm,3
201932,QNTcu,6
201932,QSAct,3
201932,QSAdt,3
201932,QSBdt,11
201932,RCLcr,53
201932,RCLcu,6
201932,RCLde,57
201932,RCLrg,2
201932,RDLcd,30
201932,RDLcy,7
201932,REKmk,7
201932,REXbe,4
201932,REXbl,1
201932,REXcd,34
201932,REXcl,77
201932,REXcu,94
201932,REXde,70
201932,REXdl,6
201932,REXml,1
201932,REXtl,13
201932,REXxl,34
201932,REXxx,47
201932,RIAli,4
201932,RIObg,10
201932,RIOcx,2
201932,RIOht,6
201932,RIOnc,42
201932,RIOnt,138
201932,RIOtn,11
201932,RMTaa,19
201932,ROXoo,17
201932,RVIox,27
201932,RVIrt,1
201932,RVIst,11
201932,RVNsp,5
201932,SARli,12
201932,SASli,190
201932,SATaa,17
201932,SATdi,5
201932,SATnn,15
201932,SATpp,35
201932,SATtt,15
201932,SAUli,17
201932,SAVli,8
201932,SAXcu,66
201932,SAXli,21
201932,SAYli,19
201932,SBHcu,20
201932,SBLcu,8
201932,SCCli,13
201932,SCDli,5
201932,SEAcv,5
201932,SENdi,47
201932,SKIdi,20
201932,SLMcu,11
201932,SMTcu,7
201932,SNEcu,2
201932,SNElg,4
201932,SNEli,56
201932,SNQli,14
201932,SNUli,85
201932,SNVli,21
201932,SNYli,13
201932,SNYlr,26
201932,SPAdi,13
201932,SPBdi,28
201932,SPKnc,9
201932,SPNdf,47
201932,SPQdi,41
201932,SPQrs,2
201932,SPUtf,27
201932,SPUtn,20
201932,SPUtr,9
201932,SPUtt,7
201932,SPUtw,11
201932,SRCdm,123
201932,SRCnc,5
201932,SRHcu,13
201932,SRHdm,2
201932,SRKcu,21
201932,SRKcx,52
201932,SRKdm,36
201932,SRKnc,5
201932,SRNdt,2
201932,SRNtm,6
201932,SSTcg,1
201932,SSTcu,3
201932,SSTeg,3
201932,SSTrg,12
201932,SSTsg,39
201932,SSTwa,26
201932,SSTwh,3
201932,STBcu,54
201932,STGcu,18
201932,STOsc,6
201932,STOsd,58
201932,STOsi,22
201932,STOsj,16
201932,STVdi,30
201932,TADrf,9
201932,TADro,8
201932,TAOcm,1
201932,TAOco,6
201932,TAOcs,19
201932,TAOcv,13
201932,TAOcx,65
201932,TAQhy,5
201932,TBCbc,154
201932,TBEbc,115
201932,TBTcv,10
201932,TFKcu,56
201932,TFKnc,183
201932,TFRnc,42
201932,TGRcb,96
201932,TGRch,6
201932,TGRcj,14
201932,TGRcm,1
201932,TGRcu,47
201932,TGRcx,26
201932,TGRnb,4
201932,TGRnx,9
201932,TGRwb,9
201932,TGRwe,78
201932,TGRwp,22
201932,TGRwx,11
201932,TIMim,4
201932,TMCcv,34
201932,TOHdx,45
201932,TVOcb,3
201932,TVOcu,15
201932,TVOon,17
201932,UDCcu,108
201932,UDCde,15
201932,UDCdx,16
201932,UDLdm,495
201932,UDLdx,21
201932,UDNtm,4
201932,UFRdf,8
201932,UFRds,29
201932,VDTcf,7
201932,VFAdi,69
201932,VFCca,74
201932,VFGtw,19
201932,VFNdi,211
201932,VFOdi,100
201932,VFPdi,69
201932,VFRcw,32
201932,VIBcu,6
201932,VIBdm,2
201932,VIMhc,18
201932,WCFcu,6
201932,WDPid,11
201932,WDPpn,17
201932,WGTcx,2
201932,WPCst,32
201932,WRCcr,42
201932,WROrg,14
201932,WRScu,5
201932,WRSos,6
201932,WRSrg,35
201932,WRTrg,20
201932,WRXrg,4
201932,XCLcl,42
201932,XCLcr,1
201932,XCLcu,75
201932,XCTas,5
201932,XCTnc,3
201932,XDKnm,14
201932,XDKob,1
201932,XDKta,17
201932,XDKtb,12
201932,XIMii,8
201932,XMEdm,3
201932,XMTcu,2
201932,XTAdi,34
201932,Z-EXCLUDE,1
201932,ZDFnc,1
201933,ALEcu,5
201933,ALNdi,4
201933,ANTde,6
201933,ANTrv,3
201933,AVDcu,6
201933,AVDdi,3
201933,AVXdb,22
201933,BCLcu,3
201933,BCLnc,5
201933,BNDcv,6
201933,BPDdm,8
201933,BPDdx,7
201933,BPKdu,3
201933,CARch,10
201933,CARco,2
201933,CARct,1
201933,CBFaa,9
201933,CDKcu,3
201933,CDKli,9
201933,CDMcn,1
201933,CDOck,3
201933,CDOco,16
201933,CDOcu,1
201933,CDOnc,1
201933,CDTco,5
201933,CDTlo,5
201933,CDTnc,8
201933,CDTsp,12
201933,CFScf,4
201933,CSBca,13
201933,CSBcd,18
201933,CSBcp,3
201933,CSPcd,1
201933,CTIcu,10
201933,CTIcw,8
201933,CVDcc,4
201933,CVDco,21
201933,CVDcs,4
201933,CVDgc,4
201933,CVDnl,3
201933,CVDnn,6
201933,CVDph,4
201933,CVDxi,8
201933,DEAnc,18
201933,DEAnf,1
201933,DEAnr,2
201933,DEAns,3
201933,DFWci,19
201933,DFWnc,12
201933,DFWni,23
201933,DMTcu,19
201933,DORcu,8
201933,DORdm,45
201933,DRTcb,4
201933,DRTcu,4
201933,DRTnb,3
201933,DRTnc,6
201933,DVDco,2
201933,DVDcr,3
201933,DVDnl,7
201933,DVDnn,5
201933,EPNcr,10
201933,EPNct,59
201933,EPNhx,19
201933,EPNti,2
201933,ESTwa,5
201933,ESTwc,1
201933,FDAca,6
201933,FDAda,4
201933,FDBcu,2
201933,FDBdx,5
201933,FDHcu,2
201933,FDHdm,11
201933,FDKcu,12
201933,FLOng,7
201933,FLOnu,1
201933,FOXcu,50
201933,FOXdi,50
201933,GSTwa,3
201933,GTAbe,1
201933,GTAcv,12
201933,GTOcb,1
201933,GTOcu,2
201933,GTOtl,3
201933,GTOtr,3
201933,GTOvn,3
201933,GTRcm,2
201933,GTTvs,3
201933,GTXde,12
201933,HDRdi,8
201933,HFRds,1
201933,HINcu,2
201933,HINde,6
201933,HINdl,1
201933,HMEcm,7
201933,HMEct,20
201933,HMEcu,1
201933,HMEcx,1
201933,HTAdi,9
201933,HTPsa,6
201933,ICEmt,6
201933,ICEne,20
201933,ICEpy,4
201933,ICEtn,2
201933,JGRwe,15
201933,JGRwx,6
201933,KCDnc,1
201933,KSTwa,3
201933,LATne,12
201933,LKLcu,5
201933,LSAcp,20
201933,LSAcs,26
201933,LSAcu,18
201933,LSAin,24
201933,LSAnc,18
201933,LSAnp,22
201933,LSAws,4
201933,LSBcp,13
201933,LSBnc,10
201933,LSBnp,14
201933,MIKab,1
201933,MIKan,4
201933,MIKcb,6
201933,MTKcu,6
201933,NCDnc,8
201933,NMTnc,49
201933,NSTcp,5
201933,NSTpn,9
201933,NSTwa,13
201933,NSTwn,13
201933,NSTwp,8
201933,ODEcv,12
201933,OMAsc,5
201933,OMBcs,16
201933,OMBct,1
201933,OMBcu,6
201933,OMBli,20
201933,OMBns,11
201933,OMDli,1
201933,OMDns,7
201933,OMEcs,1
201933,OMEcu,3
201933,OMEli,2
201933,OMGnt,2
201933,ONTxx,8
201933,ORLct,3
201933,ORLcx,1
201933,ORLdt,9
201933,ORLdx,1
201933,OVZdm,2
201933,OXScb,8
201933,OXSch,8
201933,OXScl,15
201933,OXScn,2
201933,OXScv,3
201933,OXTon,2
201933,OXTrk,1
201933,PALcu,1
201933,PALnc,7
201933,PATbe,4
201933,PATrt,2
201933,PBDct,2
201933,PCDcp,1
201933,PIAim,3
201933,PLBab,1
201933,PLBhv,4
201933,PLBng,1
201933,PLEng,8
201933,PLHcn,7
201933,PLHcx,1
201933,PLHnc,2
201933,PLIec,1
201933,PLIgl,2
201933,PLIhm,19
201933,PLIht,4
201933,PLIop,21
201933,PLIpg,29
201933,PLIps,4
201933,PLItl,2
201933,PLIvg,2
201933,PLMct,1
201933,PLMcv,30
201933,PLMcz,5
201933,PLMgl,1
201933,PLMnv,2
201933,PLMnx,4
201933,PLMny,7
201933,PLMsd,2
201933,PLMwd,5
201933,PLRcv,9
